season,adp_name,adp_team,adp_overall,adp_rb_rank,adp_start_date,adp_end_date,adp_drafts,ppr_points,ppr_ppg,games,actual_rb_rank,rank_outperformance,adp_expected_ppr,adp_residual_ppr,workload_expected_ppr,workload_residual_ppr,prior_available,prior_carries,prior_targets,prior_touches,prior_touch_share,prior_target_share,prior_i20_carries,prior_i10_carries,prior_i5_carries,prior_i20_targets,prior_i10_targets,prior_i20_share,prior_i10_share,prior_i5_share,prior_i20_rb_share,prior_i10_rb_share,prior_i5_rb_share,prior_i5_td_conversion,prior_team_i20_carries,prior_team_i10_carries,prior_team_i5_carries,prior_team_rb_i20_carries,prior_team_rb_i10_carries,prior_team_rb_i5_carries,prior_offensive_tds_per_game,prior_red_zone_trips,prior_i10_rush_rate,touch_share_delta,target_share_delta,i20_share_delta,i10_share_delta,i5_share_delta,i20_rb_share_delta,i10_rb_share_delta,i5_rb_share_delta,teammate_i5_delta,team_changed,head_coach_change
2023,Raheem Mostert,MIA,122.800000,44,2023-08-30,2023-09-01,3146,269.700000,17.980000,15.000000,5,39,105.169927,164.530073,117.441832,152.258168,1,181.000000,42.000000,212.000000,0.285330,0.074468,21.000000,8.000000,5.000000,7.000000,4.000000,0.411765,0.380952,0.357143,0.552632,0.470588,0.500000,0.200000,51.000000,21.000000,14.000000,38.000000,17.000000,10.000000,2.470588,65.000000,0.388889,0.282917,0.074468,0.411765,0.380952,0.357143,0.552632,0.470588,0.500000,-0.035714,0,1
2023,Tyler Allgeier,ATL,125.000000,45,2023-08-30,2023-09-01,3146,135.600000,7.976471,17.000000,38,7,102.679686,32.920314,106.497451,29.102549,1,211.000000,17.000000,227.000000,0.281289,0.042289,40.000000,18.000000,11.000000,0.000000,0.000000,0.353982,0.382979,0.407407,0.430108,0.461538,0.500000,0.272727,113.000000,47.000000,27.000000,93.000000,39.000000,22.000000,2.000000,64.000000,0.610390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Devin Singletary,HOU,130.700000,46,2023-08-30,2023-09-01,3146,163.100000,10.193750,16.000000,32,14,96.227697,66.872303,100.272770,62.827230,1,177.000000,52.000000,215.000000,0.278497,0.094203,35.000000,17.000000,10.000000,8.000000,3.000000,0.443038,0.447368,0.454545,0.686275,0.739130,0.909091,0.400000,79.000000,38.000000,22.000000,51.000000,23.000000,11.000000,3.125000,84.000000,0.520548,0.011518,0.014458,0.079402,0.137024,0.121212,0.122894,0.239130,0.293706,0.037879,1,0
2023,Kenny Gainwell,PHI,131.100000,47,2023-08-30,2023-09-01,3146,0.000000,0.000000,0.000000,139,-92,95.774926,-95.774926,87.609944,-87.609944,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Cordarrelle Patterson,ATL,132.400000,48,2023-08-30,2023-09-01,3146,36.900000,3.354545,11.000000,78,-30,94.303420,-57.403420,85.213453,-48.313453,1,144.000000,31.000000,165.000000,0.204461,0.077114,31.000000,12.000000,8.000000,4.000000,2.000000,0.274336,0.255319,0.296296,0.333333,0.307692,0.363636,0.750000,113.000000,47.000000,27.000000,93.000000,39.000000,22.000000,2.000000,64.000000,0.610390,-0.064921,-0.047210,-0.225664,-0.164036,-0.141204,-0.245614,-0.257525,-0.272727,0.094907,0,0
2023,Jeff Wilson Jr.,MIA,133.200000,49,2023-08-30,2023-09-01,3146,41.300000,5.162500,8.000000,73,-24,93.397878,-52.097878,85.665267,-44.365267,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,D'Onta Foreman,CHI,137.100000,50,2023-08-30,2023-09-01,3146,91.200000,10.133333,9.000000,52,-2,88.983360,2.216640,81.647020,9.552980,1,204.000000,9.000000,209.000000,0.279786,0.021028,36.000000,17.000000,11.000000,1.000000,0.000000,0.450000,0.472222,0.523810,0.610169,0.607143,0.733333,0.272727,80.000000,36.000000,21.000000,59.000000,28.000000,15.000000,1.882353,56.000000,0.666667,0.121304,-0.000004,0.191176,0.222222,0.301587,0.276836,0.273810,0.400000,-0.227513,1,1
2023,Tank Bigsby,JAX,137.700000,51,2023-08-30,2023-09-01,3146,26.800000,2.061538,13.000000,84,-33,88.304203,-61.504203,81.498102,-54.698102,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Tyjae Spears,TEN,150.900000,52,2023-08-30,2023-09-01,3146,153.800000,9.047059,17.000000,34,18,73.362756,80.437244,69.274420,84.525580,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Zamir White,LV,153.700000,53,2023-08-30,2023-09-01,3146,75.900000,5.838462,13.000000,56,-3,70.193359,5.706641,67.071036,8.828964,1,17.000000,0.000000,17.000000,0.021711,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.035088,0.000000,0.000000,0.040000,0.000000,0.000000,0.000000,57.000000,28.000000,15.000000,50.000000,27.000000,15.000000,2.352941,66.000000,0.437500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Jerome Ford,CLE,157.400000,54,2023-08-30,2023-09-01,3146,211.200000,12.423529,17.000000,16,38,66.005226,145.194774,62.967587,148.232413,1,8.000000,0.000000,8.000000,0.009368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,80.000000,37.000000,21.000000,68.000000,33.000000,18.000000,2.235294,66.000000,0.544118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Roschon Johnson,CHI,157.700000,55,2023-08-30,2023-09-01,3146,102.100000,6.806667,15.000000,47,8,65.665648,36.434352,62.977371,39.122629,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Clyde Edwards-Helaire,KC,157.900000,56,2023-08-30,2023-09-01,3146,70.100000,4.673333,15.000000,58,-2,65.439262,4.660738,81.245507,-11.145507,1,71.000000,23.000000,88.000000,0.104762,0.037277,11.000000,5.000000,4.000000,6.000000,5.000000,0.123596,0.111111,0.137931,0.166667,0.151515,0.200000,0.500000,89.000000,45.000000,29.000000,66.000000,33.000000,20.000000,3.470588,83.000000,0.401786,-0.055703,-0.000340,-0.043071,-0.055556,0.017931,-0.059140,-0.074291,0.050000,-0.215172,0,0
2023,Gus Edwards,BAL,160.600000,57,2023-08-30,2023-09-01,3146,189.000000,11.117647,17.000000,26,31,62.383057,126.616943,70.155475,118.844525,1,87.000000,2.000000,87.000000,0.107673,0.004292,14.000000,7.000000,2.000000,0.000000,0.000000,0.152174,0.170732,0.105263,0.245614,0.269231,0.166667,1.000000,92.000000,41.000000,19.000000,57.000000,26.000000,12.000000,1.941176,65.000000,0.577465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2023,Chuba Hubbard,CAR,160.700000,58,2023-08-30,2023-09-01,3146,182.500000,10.735294,17.000000,28,30,62.269864,120.230136,58.470079,124.029921,1,95.000000,17.000000,109.000000,0.145917,0.039720,16.000000,5.000000,1.000000,1.000000,0.000000,0.200000,0.138889,0.047619,0.271186,0.178571,0.066667,1.000000,80.000000,36.000000,21.000000,59.000000,28.000000,15.000000,1.882353,56.000000,0.666667,-0.102194,-0.024294,-0.120000,-0.097953,-0.179654,-0.208814,-0.250000,-0.488889,0.251082,0,0
2023,Zack Moss,IND,163.000000,59,2023-08-30,2023-09-01,3146,167.600000,11.971429,14.000000,31,28,59.666430,107.933570,100.224184,67.375816,1,93.000000,13.000000,104.000000,0.096270,0.008576,17.000000,7.000000,3.000000,0.000000,0.000000,0.210526,0.212121,0.166667,0.258065,0.280000,0.214286,0.000000,76.000000,33.000000,18.000000,62.000000,25.000000,14.000000,1.470588,54.000000,0.478261,-0.043075,-0.042460,-0.025837,-0.063741,-0.041667,-0.108133,-0.164444,-0.170330,0.083333,0,1
2024,Christian McCaffrey,SF,1.400000,1,2024-08-31,2024-09-01,1371,49.800000,12.450000,4.000000,68,-67,232.890612,-183.090612,216.309832,-166.509832,1,272.000000,83.000000,339.000000,0.418002,0.176221,65.000000,34.000000,18.000000,17.000000,8.000000,0.619048,0.607143,0.529412,0.738636,0.680000,0.620690,0.500000,105.000000,56.000000,34.000000,88.000000,50.000000,29.000000,3.529412,85.000000,0.682927,0.162245,0.047253,0.312117,0.256266,0.205882,0.268939,0.139459,0.096880,0.088235,0,0
2024,Breece Hall,NYJ,2.200000,2,2024-08-31,2024-09-01,1371,240.900000,15.056250,16.000000,16,-14,232.083259,8.816741,228.298836,12.601164,1,224.000000,95.000000,300.000000,0.404858,0.168440,25.000000,11.000000,2.000000,7.000000,3.000000,0.595238,0.647059,0.400000,0.961538,0.916667,0.666667,0.500000,42.000000,17.000000,5.000000,26.000000,12.000000,3.000000,1.058824,50.000000,0.346939,0.273034,0.115719,0.357143,0.347059,0.050000,0.655416,0.507576,0.166667,0.000000,0,0
2024,Bijan Robinson,ATL,4.900000,3,2024-08-31,2024-09-01,1371,339.700000,19.982353,17.000000,3,0,229.358444,110.341556,232.926489,106.773511,1,214.000000,86.000000,272.000000,0.323424,0.168297,23.000000,12.000000,3.000000,12.000000,6.000000,0.277108,0.324324,0.187500,0.328571,0.428571,0.250000,0.666667,83.000000,37.000000,16.000000,70.000000,28.000000,12.000000,1.823529,58.000000,0.544118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2024,Jahmyr Gibbs,DET,9.400000,4,2024-08-31,2024-09-01,1371,354.800000,20.870588,17.000000,1,3,224.817085,129.982915,244.400655,110.399345,1,182.000000,72.000000,234.000000,0.263811,0.124352,38.000000,21.000000,11.000000,8.000000,6.000000,0.355140,0.344262,0.305556,0.387755,0.368421,0.323529,0.454545,107.000000,61.000000,36.000000,98.000000,57.000000,34.000000,3.352941,87.000000,0.603960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2024,Jonathan Taylor,IND,9.800000,5,2024-08-31,2024-09-01,1371,246.700000,17.621429,14.000000,13,-8,224.413409,22.286591,215.459492,31.240508,1,169.000000,23.000000,188.000000,0.228710,0.041742,34.000000,14.000000,12.000000,4.000000,3.000000,0.343434,0.297872,0.387097,0.425000,0.388889,0.521739,0.500000,99.000000,47.000000,31.000000,80.000000,36.000000,23.000000,2.176471,70.000000,0.610390,-0.036031,-0.030299,-0.077618,-0.186976,-0.112903,-0.091129,-0.251111,-0.121118,0.188172,0,1
2024,Saquon Barkley,PHI,11.300000,6,2024-08-31,2024-09-01,1371,351.300000,21.956250,16.000000,2,4,222.899623,128.400377,171.098116,180.201884,1,248.000000,61.000000,289.000000,0.367217,0.125257,43.000000,16.000000,9.000000,6.000000,4.000000,0.605634,0.695652,1.000000,0.796296,0.888889,1.000000,0.555556,71.000000,23.000000,9.000000,54.000000,18.000000,9.000000,1.470588,53.000000,0.621622,-0.044961,-0.030614,0.118454,0.148033,0.400000,0.079315,0.122222,0.166667,-0.240000,1,0
2024,Kyren Williams,LAR,15.900000,7,2024-08-31,2024-09-01,1371,278.100000,17.381250,16.000000,7,0,218.257345,59.842655,227.722287,50.377713,1,229.000000,48.000000,261.000000,0.313325,0.085868,56.000000,33.000000,18.000000,13.000000,4.000000,0.629213,0.634615,0.620690,0.736842,0.702128,0.666667,0.500000,89.000000,52.000000,29.000000,76.000000,47.000000,27.000000,2.588235,66.000000,0.536082,0.254344,0.062657,0.629213,0.634615,0.620690,0.736842,0.702128,0.666667,-0.326437,0,0
2024,Derrick Henry,BAL,15.900000,8,2024-08-31,2024-09-01,1371,338.400000,19.905882,17.000000,4,4,218.257345,120.142655,154.324516,184.075484,1,280.000000,36.000000,308.000000,0.420191,0.075157,37.000000,24.000000,16.000000,2.000000,1.000000,0.660714,0.750000,0.761905,0.770833,0.827586,0.842105,0.437500,56.000000,32.000000,21.000000,48.000000,29.000000,19.000000,1.764706,58.000000,0.571429,-0.083103,-0.018665,-0.139286,-0.059524,-0.027569,-0.159399,-0.172414,-0.157895,-0.015038,1,0
2024,Travis Etienne Jr.,JAX,17.600000,9,2024-08-31,2024-09-01,1371,132.200000,8.813333,15.000000,35,-26,216.541721,-84.341721,246.467976,-114.267976,1,269.000000,73.000000,327.000000,0.385159,0.119672,41.000000,18.000000,13.000000,2.000000,0.000000,0.577465,0.514286,0.619048,0.745455,0.720000,0.812500,0.384615,71.000000,35.000000,21.000000,55.000000,25.000000,16.000000,2.294118,70.000000,0.514706,0.077467,0.042086,0.083083,0.035119,0.152381,-0.084734,-0.101429,0.034722,0.038095,0,0
2024,Isiah Pacheco,KC,19.800000,10,2024-08-31,2024-09-01,1371,56.900000,8.128571,7.000000,63,-53,214.321501,-157.421501,220.385768,-163.485768,1,206.000000,49.000000,250.000000,0.306748,0.081803,43.000000,21.000000,10.000000,9.000000,5.000000,0.651515,0.677419,0.714286,0.781818,0.724138,0.714286,0.500000,66.000000,31.000000,14.000000,55.000000,29.000000,14.000000,2.176471,71.000000,0.392405,0.088891,0.059113,0.303201,0.232975,0.369458,0.312121,0.118077,0.214286,-0.064039,0,0
2024,De'Von Achane,MIA,21.400000,11,2024-08-31,2024-09-01,1371,299.900000,17.641176,17.000000,5,6,212.706796,87.193204,206.619407,93.280593,1,103.000000,37.000000,130.000000,0.156250,0.067151,23.000000,11.000000,5.000000,6.000000,5.000000,0.244681,0.200000,0.166667,0.264368,0.215686,0.185185,0.600000,94.000000,55.000000,30.000000,87.000000,51.000000,27.000000,3.352941,83.000000,0.544554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2024,Josh Jacobs,GB,23.600000,12,2024-08-31,2024-09-01,1371,299.100000,17.594118,17.000000,6,6,210.486576,88.613424,162.487089,136.612911,1,233.000000,54.000000,270.000000,0.360963,0.101313,38.000000,22.000000,10.000000,7.000000,3.000000,0.550725,0.578947,0.526316,0.666667,0.687500,0.714286,0.500000,69.000000,38.000000,19.000000,57.000000,32.000000,14.000000,1.823529,60.000000,0.506667,-0.142230,-0.012769,-0.221205,-0.278195,-0.340351,-0.213333,-0.201389,-0.152381,0.024561,1,0
2024,Rachaad White,TB,29.000000,13,2024-08-31,2024-09-01,1371,205.600000,13.706667,15.000000,20,-7,205.036946,0.563054,208.268525,-2.668525,1,272.000000,70.000000,336.000000,0.430218,0.126582,39.000000,19.000000,11.000000,8.000000,3.000000,0.709091,0.760000,0.733333,0.906977,1.000000,1.000000,0.545455,55.000000,25.000000,15.000000,43.000000,19.000000,11.000000,2.117647,64.000000,0.438596,0.223083,0.047130,0.459091,0.560000,0.498039,0.614294,0.769231,0.733333,-0.447059,0,0
2024,James Cook III,BUF,30.300000,14,2024-08-31,2024-09-01,1371,266.700000,16.668750,16.000000,8,6,203.724998,62.975002,220.749352,45.950648,1,237.000000,54.000000,281.000000,0.321143,0.098540,33.000000,18.000000,5.000000,6.000000,3.000000,0.308411,0.281250,0.142857,0.478261,0.439024,0.238095,0.200000,107.000000,64.000000,35.000000,69.000000,41.000000,21.000000,3.000000,79.000000,0.680851,0.178656,0.040569,0.143854,0.175987,0.142857,0.223359,0.265111,0.238095,-0.054545,0,0
2024,Alvin Kamara,NO,32.300000,15,2024-08-31,2024-09-01,1371,265.300000,18.950000,14.000000,9,6,201.706617,63.593383,225.140944,40.159056,1,182.000000,87.000000,257.000000,0.297110,0.149742,40.000000,24.000000,14.000000,9.000000,2.000000,0.425532,0.436364,0.518519,0.701754,0.750000,0.823529,0.214286,94.000000,55.000000,27.000000,57.000000,32.000000,17.000000,2.411765,72.000000,0.611111,-0.055980,-0.005814,0.028707,0.150649,0.232804,0.076754,0.134615,0.323529,0.010582,0,0
2024,Joe Mixon,HOU,35.000000,16,2024-08-31,2024-09-01,1371,240.500000,17.178571,14.000000,17,-1,198.981801,41.518199,172.963567,67.536433,1,257.000000,65.000000,309.000000,0.392630,0.109612,59.000000,38.000000,21.000000,15.000000,7.000000,0.766234,0.826087,0.840000,0.880597,0.950000,1.000000,0.333333,77.000000,46.000000,25.000000,67.000000,40.000000,21.000000,2.294118,62.000000,0.547619,0.052580,-0.015597,0.246234,0.209066,0.232857,0.196386,0.144444,0.105263,-0.125714,1,0
2024,Kenneth Walker,SEA,35.600000,17,2024-08-31,2024-09-01,1371,181.200000,16.472727,11.000000,27,-10,198.376287,-17.176287,191.440942,-10.240942,1,219.000000,37.000000,248.000000,0.333782,0.067395,38.000000,19.000000,15.000000,3.000000,0.000000,0.542857,0.513514,0.652174,0.612903,0.593750,0.714286,0.333333,70.000000,37.000000,23.000000,62.000000,32.000000,21.000000,2.000000,67.000000,0.587302,0.019743,0.004332,-0.207143,-0.248391,-0.347826,-0.223162,-0.248355,-0.285714,0.260870,0,0
2024,Aaron Jones Sr.,MIN,46.000000,18,2024-08-31,2024-09-01,1371,247.600000,14.564706,17.000000,12,6,187.880703,59.719297,151.090695,96.509305,1,142.000000,43.000000,172.000000,0.214197,0.076512,36.000000,10.000000,7.000000,10.000000,2.000000,0.387097,0.277778,0.304348,0.444444,0.344828,0.388889,0.285714,93.000000,36.000000,23.000000,81.000000,29.000000,18.000000,2.470588,77.000000,0.480000,-0.123691,-0.057926,-0.082600,-0.043651,0.090062,-0.072222,0.011494,0.158120,-0.279503,1,0
2024,James Conner,ARI,47.600000,19,2024-08-31,2024-09-01,1371,251.800000,15.737500,16.000000,11,8,186.265998,65.534002,194.799809,57.000191,1,210.000000,35.000000,237.000000,0.287621,0.064103,37.000000,20.000000,14.000000,7.000000,3.000000,0.544118,0.526316,0.500000,0.860465,0.909091,0.875000,0.357143,68.000000,38.000000,28.000000,43.000000,22.000000,16.000000,2.058824,54.000000,0.550725,0.021960,-0.026381,0.206280,0.109649,0.152174,0.235465,0.194805,0.208333,-0.046584,0,1
2024,David Montgomery,DET,54.600000,20,2024-08-31,2024-09-01,1371,219.600000,15.685714,14.000000,18,2,179.201662,40.398338,200.128514,19.471486,1,219.000000,24.000000,235.000000,0.264938,0.041451,53.000000,31.000000,19.000000,1.000000,0.000000,0.495327,0.508197,0.527778,0.540816,0.543860,0.558824,0.473684,107.000000,61.000000,36.000000,98.000000,57.000000,34.000000,3.352941,87.000000,0.603960,-0.040654,-0.068742,0.099978,0.127244,0.361111,-0.025850,-0.027569,0.273109,-0.111111,0,1
2024,D'Andre Swift,CHI,56.500000,21,2024-08-31,2024-09-01,1371,212.500000,12.500000,17.000000,19,2,177.284200,35.215800,154.106466,58.393534,1,229.000000,49.000000,268.000000,0.308046,0.093156,38.000000,27.000000,14.000000,5.000000,1.000000,0.355140,0.415385,0.400000,0.584615,0.692308,0.736842,0.285714,107.000000,65.000000,35.000000,65.000000,39.000000,19.000000,2.705882,74.000000,0.783133,0.134337,-0.030958,0.105140,0.227885,0.283721,0.309890,0.495586,0.614891,-0.333555,1,1
2024,Rhamondre Stevenson,NE,62.000000,22,2024-08-31,2024-09-01,1371,177.500000,11.833333,15.000000,28,-6,171.733650,5.766350,175.205540,2.294460,1,156.000000,51.000000,194.000000,0.254593,0.094096,19.000000,8.000000,3.000000,4.000000,0.000000,0.413043,0.400000,0.333333,0.441860,0.421053,0.375000,0.666667,46.000000,20.000000,9.000000,43.000000,19.000000,8.000000,1.470588,42.000000,0.606061,-0.112030,-0.078318,-0.103086,-0.193750,-0.266667,-0.173524,-0.257519,-0.291667,0.355556,0,0
2024,Raheem Mostert,MIA,64.100000,23,2024-08-31,2024-09-01,1371,74.900000,6.809091,11.000000,56,-33,169.614350,-94.714350,183.683915,-108.783915,1,209.000000,32.000000,234.000000,0.281250,0.058076,47.000000,33.000000,20.000000,6.000000,3.000000,0.500000,0.600000,0.666667,0.540230,0.647059,0.740741,0.600000,94.000000,55.000000,30.000000,87.000000,51.000000,27.000000,3.352941,83.000000,0.544554,-0.004080,-0.016392,0.088235,0.219048,0.309524,-0.012402,0.176471,0.240741,-0.047619,0,0
2024,Nick Chubb,CLE,65.000000,24,2024-08-31,2024-09-01,1371,65.300000,8.162500,8.000000,58,-34,168.706078,-103.406078,160.950294,-95.650294,1,28.000000,4.000000,32.000000,0.036824,0.006678,3.000000,2.000000,0.000000,0.000000,0.000000,0.038462,0.052632,0.000000,0.047619,0.062500,0.000000,0.000000,78.000000,38.000000,25.000000,63.000000,32.000000,21.000000,2.294118,66.000000,0.550725,-0.349593,-0.066157,-0.486538,-0.514936,-0.619048,-0.570028,-0.573864,-0.722222,0.241905,0,0
2024,Najee Harris,PIT,67.100000,25,2024-08-31,2024-09-01,1371,204.600000,12.035294,17.000000,21,4,166.586777,38.013223,171.245454,33.354546,1,256.000000,38.000000,285.000000,0.361217,0.078189,45.000000,24.000000,12.000000,3.000000,2.000000,0.616438,0.615385,0.545455,0.703125,0.750000,0.705882,0.416667,73.000000,39.000000,22.000000,64.000000,32.000000,17.000000,1.705882,52.000000,0.661017,-0.004865,-0.017999,0.077977,0.065385,0.083916,0.003125,-0.008621,-0.044118,0.034965,0,0
2024,Zamir White,LV,67.800000,26,2024-08-31,2024-09-01,1371,33.300000,4.162500,8.000000,82,-56,165.880344,-132.580344,160.770337,-127.470337,1,104.000000,19.000000,119.000000,0.159091,0.035647,16.000000,7.000000,3.000000,2.000000,1.000000,0.231884,0.184211,0.157895,0.280702,0.218750,0.214286,0.333333,69.000000,38.000000,19.000000,57.000000,32.000000,14.000000,1.823529,60.000000,0.506667,0.137380,0.035647,0.196796,0.184211,0.157895,0.240702,0.218750,0.214286,-0.340351,0,0
2024,Zack Moss,CIN,74.400000,27,2024-08-31,2024-09-01,1371,83.900000,10.487500,8.000000,52,-25,159.219685,-75.319685,133.859251,-49.959251,1,183.000000,39.000000,210.000000,0.255474,0.070780,40.000000,21.000000,11.000000,9.000000,4.000000,0.404040,0.446809,0.354839,0.500000,0.583333,0.478261,0.272727,99.000000,47.000000,31.000000,80.000000,36.000000,23.000000,2.176471,70.000000,0.610390,0.159205,0.062204,0.193514,0.234687,0.188172,0.241935,0.303333,0.263975,-0.112903,1,1
2024,Javonte Williams,DEN,77.500000,28,2024-08-31,2024-09-01,1371,161.900000,9.523529,17.000000,30,-2,156.091193,5.808807,155.951448,5.948552,1,219.000000,59.000000,266.000000,0.343226,0.122917,44.000000,19.000000,10.000000,5.000000,4.000000,0.543210,0.487179,0.454545,0.687500,0.612903,0.625000,0.300000,81.000000,39.000000,22.000000,64.000000,31.000000,16.000000,2.117647,68.000000,0.506494,0.262560,0.080481,0.445649,0.349248,0.354545,0.487500,0.362903,0.425000,-0.172727,0,1
2024,Jaylen Warren,PIT,79.600000,29,2024-08-31,2024-09-01,1371,126.100000,8.406667,15.000000,39,-10,153.971893,-27.871893,152.090395,-25.990395,1,149.000000,74.000000,210.000000,0.266160,0.152263,19.000000,8.000000,5.000000,5.000000,2.000000,0.260274,0.205128,0.227273,0.296875,0.250000,0.294118,0.000000,73.000000,39.000000,22.000000,64.000000,32.000000,17.000000,1.705882,52.000000,0.661017,0.143353,0.092372,0.093607,0.105128,0.150350,0.080208,0.112069,0.169118,0.083916,0,0
2024,Tony Pollard,TEN,81.700000,30,2024-08-31,2024-09-01,1371,202.700000,12.668750,16.000000,22,8,151.852592,50.847408,157.605282,45.094718,1,253.000000,67.000000,308.000000,0.352000,0.110197,62.000000,31.000000,18.000000,12.000000,2.000000,0.568807,0.596154,0.600000,0.729412,0.775000,0.720000,0.166667,109.000000,52.000000,30.000000,85.000000,40.000000,25.000000,2.941176,88.000000,0.495238,0.086250,0.009465,0.266176,0.310440,0.340741,0.375566,0.467308,0.450769,-0.570370,1,0
2024,Jonathon Brooks,CAR,85.400000,31,2024-08-31,2024-09-01,1371,7.500000,2.500000,3.000000,113,-82,148.118586,-140.618586,131.569822,-124.069822,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2024,Devin Singletary,NYG,87.900000,32,2024-08-31,2024-09-01,1371,100.600000,6.706667,15.000000,45,-13,145.595609,-44.995609,125.788236,-25.188236,1,216.000000,38.000000,246.000000,0.302211,0.066784,34.000000,17.000000,9.000000,4.000000,2.000000,0.414634,0.377778,0.310345,0.548387,0.500000,0.428571,0.222222,82.000000,45.000000,29.000000,62.000000,34.000000,21.000000,2.176471,69.000000,0.535714,0.023714,-0.027419,-0.028404,-0.069591,-0.144201,-0.137887,-0.239130,-0.480519,-0.144201,1,1
2024,Austin Ekeler,WAS,88.000000,33,2024-08-31,2024-09-01,1371,132.300000,11.025000,12.000000,34,-1,145.494690,-13.194690,147.154014,-14.854014,1,179.000000,74.000000,230.000000,0.277108,0.120325,30.000000,24.000000,16.000000,9.000000,2.000000,0.410959,0.533333,0.592593,0.576923,0.727273,0.842105,0.312500,73.000000,45.000000,27.000000,52.000000,33.000000,19.000000,2.058824,60.000000,0.500000,-0.079543,-0.064000,-0.234611,-0.098246,0.042593,-0.131410,0.041558,0.230994,-0.014815,1,0
2024,Tyjae Spears,TEN,91.400000,34,2024-08-31,2024-09-01,1371,113.600000,9.466667,12.000000,42,-8,142.063441,-28.463441,135.557550,-21.957550,1,100.000000,70.000000,152.000000,0.207367,0.146138,11.000000,5.000000,3.000000,6.000000,2.000000,0.196429,0.156250,0.142857,0.229167,0.172414,0.157895,0.333333,56.000000,32.000000,21.000000,48.000000,29.000000,19.000000,1.764706,58.000000,0.571429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
2024,Chase Brown,CIN,91.900000,35,2024-08-31,2024-09-01,1371,255.000000,15.937500,16.000000,10,25,141.558846,113.441154,143.787423,111.212577,1,44.000000,15.000000,58.000000,0.073698,0.025295,7.000000,1.000000,0.000000,1.000000,0.000000,0.090909,0.021739,0.000000,0.104478,0.025000,0.000000,0.000000,77.000000,46.000000,25.000000,67.000000,40.000000,21.000000,2.294118,62.000000,0.547619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0
